customer_id,restaurant_id,dish_name,dish_description,rating,timestamp,cuisine_type,dietary_tags,tip_amount,day_of_week
CUST1011,REST5,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,5,2024-12-02 00:26:56,Indonesian,"['Spicy', 'Gluten-Free']",3.63,Monday
CUST1008,REST10,Grilled Halloumi,Char-grilled halloumi with lemon and herbs,1,2024-12-04 10:32:09,Mediterranean,"['Vegetarian', 'Contains Dairy']",1.95,Wednesday
CUST1033,REST6,Eggplant Parmigiana,Baked eggplant with tomato sauce and mozzarella,4,2024-12-04 15:07:31,Italian,"['Vegetarian', 'Contains Dairy', 'Contains Gluten']",7.93,Wednesday
CUST1048,REST9,Grilled Halloumi,Char-grilled halloumi with lemon and herbs,5,2024-12-05 13:12:06,Mediterranean,"['Vegetarian', 'Contains Dairy']",1.58,Thursday
CUST1012,REST9,Vegan Buddha Bowl,"Quinoa, chickpeas, roasted veggies and hummus",2,2024-12-05 21:44:05,Plant-based,"['Vegan', 'Gluten-Free']",2.89,Thursday
CUST1047,REST9,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,4,2024-12-06 17:08:25,American,"['Contains Gluten', 'Contains Pork']",0.41,Friday
CUST1044,REST8,Pumpkin Risotto,Creamy risotto with roasted pumpkin and parmesan,3,2024-12-06 22:54:15,Italian,"['Vegetarian', 'Contains Dairy', 'Gluten-Free']",0.13,Friday
CUST1049,REST10,Miso Ramen,"Noodles in miso broth with pork, egg, and scallions",5,2024-12-07 14:19:00,Japanese,"['Contains Gluten', 'Contains Pork']",16.44,Saturday
CUST1024,REST8,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,3,2024-12-07 18:52:35,Indonesian,"['Spicy', 'Gluten-Free']",9.04,Saturday
CUST1021,REST1,Prawn Tacos,"Soft shell tacos with grilled prawns, avocado, and salsa",3,2024-12-07 22:29:26,Mexican,"['Seafood', 'Contains Gluten']",5.95,Saturday
CUST1030,REST8,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,4,2024-12-08 19:02:56,American,"['Contains Gluten', 'Contains Pork']",2.63,Sunday
CUST1028,REST10,Eggplant Parmigiana,Baked eggplant with tomato sauce and mozzarella,3,2024-12-09 02:53:03,Italian,"['Vegetarian', 'Contains Dairy', 'Contains Gluten']",0.95,Monday
CUST1006,REST9,Prawn Tacos,"Soft shell tacos with grilled prawns, avocado, and salsa",3,2024-12-09 19:55:49,Mexican,"['Seafood', 'Contains Gluten']",0.85,Monday
CUST1014,REST5,Vegan Buddha Bowl,"Quinoa, chickpeas, roasted veggies and hummus",4,2024-12-10 10:37:42,Plant-based,"['Vegan', 'Gluten-Free']",1.44,Tuesday
CUST1047,REST6,Vegan Buddha Bowl,"Quinoa, chickpeas, roasted veggies and hummus",2,2024-12-10 18:11:05,Plant-based,"['Vegan', 'Gluten-Free']",3.98,Tuesday
CUST1027,REST10,Pan-Seared Salmon,Crispy-skinned salmon with asparagus and lemon,3,2024-12-11 08:57:28,Modern Australian,"['Seafood', 'Gluten-Free']",6.27,Wednesday
CUST1027,REST3,Pumpkin Risotto,Creamy risotto with roasted pumpkin and parmesan,4,2024-12-11 10:15:17,Italian,"['Vegetarian', 'Contains Dairy', 'Gluten-Free']",5.4,Wednesday
CUST1009,REST5,Grilled Halloumi,Char-grilled halloumi with lemon and herbs,2,2024-12-11 18:37:23,Mediterranean,"['Vegetarian', 'Contains Dairy']",1.64,Wednesday
CUST1028,REST4,Lamb Shawarma,Marinated lamb slices with garlic sauce in flatbread,1,2024-12-11 21:46:15,Middle Eastern,['Contains Gluten'],15.49,Wednesday
CUST1017,REST1,Falafel Wrap,Crispy chickpea balls with tahini in pita bread,3,2024-12-13 01:53:20,Middle Eastern,"['Vegan', 'Contains Gluten']",6.7,Friday
CUST1040,REST4,Pumpkin Risotto,Creamy risotto with roasted pumpkin and parmesan,1,2024-12-13 07:10:18,Italian,"['Vegetarian', 'Contains Dairy', 'Gluten-Free']",4.04,Friday
CUST1049,REST8,Eggplant Parmigiana,Baked eggplant with tomato sauce and mozzarella,2,2024-12-13 08:22:49,Italian,"['Vegetarian', 'Contains Dairy', 'Contains Gluten']",4.73,Friday
CUST1024,REST5,Duck à l’Orange,Roast duck with a tangy orange sauce,3,2024-12-13 23:01:44,French,['Contains Gluten'],2.72,Friday
CUST1018,REST3,Duck à l’Orange,Roast duck with a tangy orange sauce,5,2024-12-15 04:01:05,French,['Contains Gluten'],1.42,Sunday
CUST1038,REST3,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,2,2024-12-15 07:27:53,American,"['Contains Gluten', 'Contains Pork']",2.2,Sunday
CUST1048,REST3,Vegan Buddha Bowl,"Quinoa, chickpeas, roasted veggies and hummus",3,2024-12-15 17:19:46,Plant-based,"['Vegan', 'Gluten-Free']",7.09,Sunday
CUST1022,REST2,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,3,2024-12-16 04:11:10,American,"['Contains Gluten', 'Contains Pork']",0.07,Monday
CUST1002,REST4,Falafel Wrap,Crispy chickpea balls with tahini in pita bread,3,2024-12-16 23:33:08,Middle Eastern,"['Vegan', 'Contains Gluten']",0.62,Monday
CUST1048,REST1,Prawn Tacos,"Soft shell tacos with grilled prawns, avocado, and salsa",2,2024-12-17 03:44:40,Mexican,"['Seafood', 'Contains Gluten']",0.24,Tuesday
CUST1015,REST4,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,5,2024-12-19 02:42:31,Indonesian,"['Spicy', 'Gluten-Free']",0.21,Thursday
CUST1042,REST3,Eggplant Parmigiana,Baked eggplant with tomato sauce and mozzarella,1,2024-12-20 18:05:06,Italian,"['Vegetarian', 'Contains Dairy', 'Contains Gluten']",9.67,Friday
CUST1030,REST8,Lamb Shawarma,Marinated lamb slices with garlic sauce in flatbread,5,2024-12-21 23:43:40,Middle Eastern,['Contains Gluten'],6.08,Saturday
CUST1014,REST2,Duck à l’Orange,Roast duck with a tangy orange sauce,3,2024-12-22 02:43:11,French,['Contains Gluten'],3.21,Sunday
CUST1038,REST3,Pumpkin Risotto,Creamy risotto with roasted pumpkin and parmesan,1,2024-12-22 04:16:41,Italian,"['Vegetarian', 'Contains Dairy', 'Gluten-Free']",0.51,Sunday
CUST1030,REST3,Tom Yum Goong,Hot and sour Thai soup with prawns and lemongrass,3,2024-12-22 13:18:39,Thai,"['Spicy', 'Seafood', 'Gluten-Free']",3.38,Sunday
CUST1050,REST2,Spaghetti Carbonara,"Pasta with pancetta, egg yolk, pecorino cheese",3,2024-12-23 02:47:56,Italian,"['Contains Gluten', 'Contains Dairy']",3.21,Monday
CUST1016,REST8,Falafel Wrap,Crispy chickpea balls with tahini in pita bread,3,2024-12-23 21:59:02,Middle Eastern,"['Vegan', 'Contains Gluten']",0.95,Monday
CUST1012,REST4,Duck à l’Orange,Roast duck with a tangy orange sauce,2,2024-12-24 12:53:06,French,['Contains Gluten'],2.84,Tuesday
CUST1002,REST4,Falafel Wrap,Crispy chickpea balls with tahini in pita bread,3,2024-12-24 12:53:43,Middle Eastern,"['Vegan', 'Contains Gluten']",2.54,Tuesday
CUST1020,REST4,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,5,2024-12-24 19:06:14,American,"['Contains Gluten', 'Contains Pork']",4.78,Tuesday
CUST1014,REST7,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,3,2024-12-25 01:59:17,American,"['Contains Gluten', 'Contains Pork']",5.04,Wednesday
CUST1000,REST2,Pumpkin Risotto,Creamy risotto with roasted pumpkin and parmesan,3,2024-12-25 19:43:57,Italian,"['Vegetarian', 'Contains Dairy', 'Gluten-Free']",0.23,Wednesday
CUST1010,REST3,Lamb Shawarma,Marinated lamb slices with garlic sauce in flatbread,5,2024-12-26 05:49:45,Middle Eastern,['Contains Gluten'],2.35,Thursday
CUST1035,REST4,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,1,2024-12-26 11:44:41,American,"['Contains Gluten', 'Contains Pork']",4.92,Thursday
CUST1026,REST7,Tom Yum Goong,Hot and sour Thai soup with prawns and lemongrass,2,2024-12-26 17:32:06,Thai,"['Spicy', 'Seafood', 'Gluten-Free']",3.5,Thursday
CUST1006,REST1,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,1,2024-12-28 01:17:49,Indonesian,"['Spicy', 'Gluten-Free']",9.71,Saturday
CUST1034,REST4,Pumpkin Risotto,Creamy risotto with roasted pumpkin and parmesan,2,2024-12-28 18:18:15,Italian,"['Vegetarian', 'Contains Dairy', 'Gluten-Free']",5.37,Saturday
CUST1008,REST5,Spaghetti Carbonara,"Pasta with pancetta, egg yolk, pecorino cheese",1,2024-12-29 06:26:34,Italian,"['Contains Gluten', 'Contains Dairy']",0.89,Sunday
CUST1007,REST9,Vegan Buddha Bowl,"Quinoa, chickpeas, roasted veggies and hummus",5,2024-12-29 08:48:15,Plant-based,"['Vegan', 'Gluten-Free']",0.37,Sunday
CUST1023,REST9,Pumpkin Risotto,Creamy risotto with roasted pumpkin and parmesan,2,2024-12-30 07:28:30,Italian,"['Vegetarian', 'Contains Dairy', 'Gluten-Free']",5.14,Monday
CUST1006,REST6,Miso Ramen,"Noodles in miso broth with pork, egg, and scallions",5,2024-12-30 08:51:43,Japanese,"['Contains Gluten', 'Contains Pork']",0.13,Monday
CUST1045,REST8,Duck à l’Orange,Roast duck with a tangy orange sauce,5,2024-12-31 22:52:44,French,['Contains Gluten'],4.41,Tuesday
CUST1050,REST8,Grilled Halloumi,Char-grilled halloumi with lemon and herbs,3,2025-01-03 06:40:30,Mediterranean,"['Vegetarian', 'Contains Dairy']",14.09,Friday
CUST1044,REST5,Duck à l’Orange,Roast duck with a tangy orange sauce,3,2025-01-03 09:03:22,French,['Contains Gluten'],4.28,Friday
CUST1008,REST2,Duck à l’Orange,Roast duck with a tangy orange sauce,1,2025-01-06 16:36:32,French,['Contains Gluten'],2.46,Monday
CUST1028,REST2,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,2,2025-01-06 18:23:52,American,"['Contains Gluten', 'Contains Pork']",5.15,Monday
CUST1010,REST6,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,3,2025-01-06 20:59:28,American,"['Contains Gluten', 'Contains Pork']",3.06,Monday
CUST1047,REST3,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,2,2025-01-07 10:06:16,American,"['Contains Gluten', 'Contains Pork']",3.94,Tuesday
CUST1015,REST8,Tom Yum Goong,Hot and sour Thai soup with prawns and lemongrass,4,2025-01-07 18:10:44,Thai,"['Spicy', 'Seafood', 'Gluten-Free']",14.19,Tuesday
CUST1028,REST9,Eggplant Parmigiana,Baked eggplant with tomato sauce and mozzarella,3,2025-01-10 08:55:32,Italian,"['Vegetarian', 'Contains Dairy', 'Contains Gluten']",2.44,Friday
CUST1043,REST9,Pan-Seared Salmon,Crispy-skinned salmon with asparagus and lemon,3,2025-01-12 04:39:02,Modern Australian,"['Seafood', 'Gluten-Free']",16.25,Sunday
CUST1033,REST5,Tom Yum Goong,Hot and sour Thai soup with prawns and lemongrass,3,2025-01-13 00:23:22,Thai,"['Spicy', 'Seafood', 'Gluten-Free']",11.79,Monday
CUST1026,REST10,Grilled Halloumi,Char-grilled halloumi with lemon and herbs,4,2025-01-13 10:26:13,Mediterranean,"['Vegetarian', 'Contains Dairy']",1.09,Monday
CUST1036,REST1,Miso Ramen,"Noodles in miso broth with pork, egg, and scallions",2,2025-01-14 02:05:41,Japanese,"['Contains Gluten', 'Contains Pork']",0.36,Tuesday
CUST1013,REST5,Eggplant Parmigiana,Baked eggplant with tomato sauce and mozzarella,3,2025-01-14 09:45:15,Italian,"['Vegetarian', 'Contains Dairy', 'Contains Gluten']",0.53,Tuesday
CUST1002,REST1,Korean Fried Chicken,Double-fried chicken with spicy gochujang glaze,2,2025-01-14 16:15:03,Korean,"['Spicy', 'Contains Gluten']",0.09,Tuesday
CUST1046,REST6,Vegan Buddha Bowl,"Quinoa, chickpeas, roasted veggies and hummus",5,2025-01-15 12:09:13,Plant-based,"['Vegan', 'Gluten-Free']",0.5,Wednesday
CUST1013,REST4,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,5,2025-01-15 23:10:54,Indonesian,"['Spicy', 'Gluten-Free']",5.74,Wednesday
CUST1007,REST8,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,5,2025-01-16 09:26:34,Indonesian,"['Spicy', 'Gluten-Free']",0.37,Thursday
CUST1037,REST10,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,1,2025-01-17 06:45:48,Indonesian,"['Spicy', 'Gluten-Free']",1.92,Friday
CUST1035,REST10,Lamb Shawarma,Marinated lamb slices with garlic sauce in flatbread,4,2025-01-18 06:17:04,Middle Eastern,['Contains Gluten'],9.32,Saturday
CUST1029,REST1,Pumpkin Risotto,Creamy risotto with roasted pumpkin and parmesan,5,2025-01-18 16:47:56,Italian,"['Vegetarian', 'Contains Dairy', 'Gluten-Free']",0.12,Saturday
CUST1020,REST5,Falafel Wrap,Crispy chickpea balls with tahini in pita bread,4,2025-01-19 14:23:55,Middle Eastern,"['Vegan', 'Contains Gluten']",8.42,Sunday
CUST1032,REST2,Grilled Halloumi,Char-grilled halloumi with lemon and herbs,3,2025-01-20 06:10:47,Mediterranean,"['Vegetarian', 'Contains Dairy']",1.66,Monday
CUST1004,REST1,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,1,2025-01-22 10:41:01,American,"['Contains Gluten', 'Contains Pork']",0.63,Wednesday
CUST1040,REST8,Miso Ramen,"Noodles in miso broth with pork, egg, and scallions",4,2025-01-22 19:49:48,Japanese,"['Contains Gluten', 'Contains Pork']",5.97,Wednesday
CUST1004,REST7,Lamb Shawarma,Marinated lamb slices with garlic sauce in flatbread,5,2025-01-23 04:31:19,Middle Eastern,['Contains Gluten'],4.96,Thursday
CUST1033,REST3,Spaghetti Carbonara,"Pasta with pancetta, egg yolk, pecorino cheese",5,2025-01-23 14:20:55,Italian,"['Contains Gluten', 'Contains Dairy']",10.5,Thursday
CUST1027,REST9,Spaghetti Carbonara,"Pasta with pancetta, egg yolk, pecorino cheese",1,2025-01-23 22:32:16,Italian,"['Contains Gluten', 'Contains Dairy']",6.64,Thursday
CUST1029,REST6,Falafel Wrap,Crispy chickpea balls with tahini in pita bread,2,2025-01-24 02:48:13,Middle Eastern,"['Vegan', 'Contains Gluten']",8.13,Friday
CUST1036,REST7,Pan-Seared Salmon,Crispy-skinned salmon with asparagus and lemon,2,2025-01-24 19:48:06,Modern Australian,"['Seafood', 'Gluten-Free']",1.66,Friday
CUST1022,REST3,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,1,2025-01-26 14:47:05,American,"['Contains Gluten', 'Contains Pork']",0.98,Sunday
CUST1021,REST9,Pan-Seared Salmon,Crispy-skinned salmon with asparagus and lemon,4,2025-01-26 16:16:22,Modern Australian,"['Seafood', 'Gluten-Free']",6.94,Sunday
CUST1048,REST10,Duck à l’Orange,Roast duck with a tangy orange sauce,5,2025-01-26 19:25:51,French,['Contains Gluten'],8.22,Sunday
CUST1049,REST5,Pan-Seared Salmon,Crispy-skinned salmon with asparagus and lemon,5,2025-01-27 23:06:56,Modern Australian,"['Seafood', 'Gluten-Free']",23.29,Monday
CUST1035,REST3,Pan-Seared Salmon,Crispy-skinned salmon with asparagus and lemon,2,2025-01-28 00:07:09,Modern Australian,"['Seafood', 'Gluten-Free']",2.66,Tuesday
CUST1034,REST9,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,4,2025-01-29 03:59:49,Indonesian,"['Spicy', 'Gluten-Free']",2.33,Wednesday
CUST1045,REST4,Lamb Shawarma,Marinated lamb slices with garlic sauce in flatbread,1,2025-01-29 13:52:11,Middle Eastern,['Contains Gluten'],7.49,Wednesday
CUST1006,REST1,Falafel Wrap,Crispy chickpea balls with tahini in pita bread,4,2025-01-29 13:59:23,Middle Eastern,"['Vegan', 'Contains Gluten']",2.08,Wednesday
CUST1022,REST4,Prawn Tacos,"Soft shell tacos with grilled prawns, avocado, and salsa",5,2025-01-30 06:02:41,Mexican,"['Seafood', 'Contains Gluten']",13.35,Thursday
CUST1044,REST10,Butter Chicken,Creamy tomato curry with grilled chicken,4,2025-01-31 01:47:38,Indian,"['Contains Dairy', 'Spicy']",9.77,Friday
CUST1044,REST5,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,1,2025-02-01 05:23:20,Indonesian,"['Spicy', 'Gluten-Free']",2.8,Saturday
CUST1021,REST7,Pumpkin Risotto,Creamy risotto with roasted pumpkin and parmesan,4,2025-02-02 02:13:51,Italian,"['Vegetarian', 'Contains Dairy', 'Gluten-Free']",6.95,Sunday
CUST1003,REST6,Tom Yum Goong,Hot and sour Thai soup with prawns and lemongrass,3,2025-02-03 07:28:39,Thai,"['Spicy', 'Seafood', 'Gluten-Free']",7.02,Monday
CUST1025,REST1,Vegan Buddha Bowl,"Quinoa, chickpeas, roasted veggies and hummus",1,2025-02-03 07:33:26,Plant-based,"['Vegan', 'Gluten-Free']",0.54,Monday
CUST1036,REST4,Spaghetti Carbonara,"Pasta with pancetta, egg yolk, pecorino cheese",5,2025-02-04 15:34:57,Italian,"['Contains Gluten', 'Contains Dairy']",11.64,Tuesday
CUST1019,REST7,Korean Fried Chicken,Double-fried chicken with spicy gochujang glaze,4,2025-02-05 11:15:03,Korean,"['Spicy', 'Contains Gluten']",3.52,Wednesday
CUST1015,REST4,Miso Ramen,"Noodles in miso broth with pork, egg, and scallions",1,2025-02-07 04:30:43,Japanese,"['Contains Gluten', 'Contains Pork']",8.76,Friday
CUST1020,REST4,Duck à l’Orange,Roast duck with a tangy orange sauce,3,2025-02-07 10:45:04,French,['Contains Gluten'],1.93,Friday
CUST1020,REST8,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,1,2025-02-07 16:46:12,Indonesian,"['Spicy', 'Gluten-Free']",11.29,Friday
CUST1041,REST7,Miso Ramen,"Noodles in miso broth with pork, egg, and scallions",4,2025-02-08 12:44:27,Japanese,"['Contains Gluten', 'Contains Pork']",2.46,Saturday
CUST1029,REST2,Grilled Halloumi,Char-grilled halloumi with lemon and herbs,5,2025-02-08 22:36:28,Mediterranean,"['Vegetarian', 'Contains Dairy']",0.05,Saturday
CUST1039,REST1,Prawn Tacos,"Soft shell tacos with grilled prawns, avocado, and salsa",2,2025-02-09 01:15:03,Mexican,"['Seafood', 'Contains Gluten']",11.79,Sunday
CUST1043,REST6,Lamb Shawarma,Marinated lamb slices with garlic sauce in flatbread,1,2025-02-09 09:16:04,Middle Eastern,['Contains Gluten'],0.48,Sunday
CUST1006,REST10,Grilled Halloumi,Char-grilled halloumi with lemon and herbs,2,2025-02-09 10:57:09,Mediterranean,"['Vegetarian', 'Contains Dairy']",1.92,Sunday
CUST1039,REST9,Vegan Buddha Bowl,"Quinoa, chickpeas, roasted veggies and hummus",5,2025-02-10 11:24:00,Plant-based,"['Vegan', 'Gluten-Free']",14.98,Monday
CUST1043,REST4,Prawn Tacos,"Soft shell tacos with grilled prawns, avocado, and salsa",3,2025-02-10 22:17:01,Mexican,"['Seafood', 'Contains Gluten']",15.04,Monday
CUST1006,REST6,Miso Ramen,"Noodles in miso broth with pork, egg, and scallions",2,2025-02-12 01:36:34,Japanese,"['Contains Gluten', 'Contains Pork']",4.26,Wednesday
CUST1004,REST3,Spaghetti Carbonara,"Pasta with pancetta, egg yolk, pecorino cheese",3,2025-02-12 04:19:46,Italian,"['Contains Gluten', 'Contains Dairy']",5.0,Wednesday
CUST1015,REST5,Eggplant Parmigiana,Baked eggplant with tomato sauce and mozzarella,2,2025-02-12 04:45:30,Italian,"['Vegetarian', 'Contains Dairy', 'Contains Gluten']",2.98,Wednesday
CUST1047,REST7,Prawn Tacos,"Soft shell tacos with grilled prawns, avocado, and salsa",1,2025-02-13 04:43:24,Mexican,"['Seafood', 'Contains Gluten']",1.74,Thursday
CUST1022,REST9,Pan-Seared Salmon,Crispy-skinned salmon with asparagus and lemon,5,2025-02-13 05:09:52,Modern Australian,"['Seafood', 'Gluten-Free']",1.99,Thursday
CUST1041,REST7,Prawn Tacos,"Soft shell tacos with grilled prawns, avocado, and salsa",2,2025-02-14 03:40:06,Mexican,"['Seafood', 'Contains Gluten']",5.58,Friday
CUST1048,REST5,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,4,2025-02-14 10:08:53,American,"['Contains Gluten', 'Contains Pork']",6.98,Friday
CUST1050,REST8,Vegan Buddha Bowl,"Quinoa, chickpeas, roasted veggies and hummus",2,2025-02-15 21:47:11,Plant-based,"['Vegan', 'Gluten-Free']",7.84,Saturday
CUST1023,REST10,Grilled Halloumi,Char-grilled halloumi with lemon and herbs,1,2025-02-15 22:38:26,Mediterranean,"['Vegetarian', 'Contains Dairy']",7.79,Saturday
CUST1039,REST5,Miso Ramen,"Noodles in miso broth with pork, egg, and scallions",1,2025-02-16 07:05:14,Japanese,"['Contains Gluten', 'Contains Pork']",0.48,Sunday
CUST1048,REST2,Duck à l’Orange,Roast duck with a tangy orange sauce,2,2025-02-16 10:53:14,French,['Contains Gluten'],3.41,Sunday
CUST1000,REST2,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,3,2025-02-17 08:36:01,Indonesian,"['Spicy', 'Gluten-Free']",0.3,Monday
CUST1023,REST5,Pan-Seared Salmon,Crispy-skinned salmon with asparagus and lemon,4,2025-02-18 02:54:55,Modern Australian,"['Seafood', 'Gluten-Free']",3.99,Tuesday
CUST1041,REST8,Pan-Seared Salmon,Crispy-skinned salmon with asparagus and lemon,4,2025-02-18 17:23:53,Modern Australian,"['Seafood', 'Gluten-Free']",2.91,Tuesday
CUST1029,REST7,Pumpkin Risotto,Creamy risotto with roasted pumpkin and parmesan,5,2025-02-20 08:16:36,Italian,"['Vegetarian', 'Contains Dairy', 'Gluten-Free']",10.93,Thursday
CUST1043,REST10,Duck à l’Orange,Roast duck with a tangy orange sauce,4,2025-02-21 15:34:39,French,['Contains Gluten'],2.16,Friday
CUST1016,REST2,Eggplant Parmigiana,Baked eggplant with tomato sauce and mozzarella,1,2025-02-21 18:13:08,Italian,"['Vegetarian', 'Contains Dairy', 'Contains Gluten']",0.62,Friday
CUST1043,REST4,Eggplant Parmigiana,Baked eggplant with tomato sauce and mozzarella,5,2025-02-22 16:38:01,Italian,"['Vegetarian', 'Contains Dairy', 'Contains Gluten']",0.77,Saturday
CUST1042,REST2,Grilled Halloumi,Char-grilled halloumi with lemon and herbs,4,2025-02-23 01:44:42,Mediterranean,"['Vegetarian', 'Contains Dairy']",7.17,Sunday
CUST1043,REST7,Falafel Wrap,Crispy chickpea balls with tahini in pita bread,3,2025-02-28 02:22:20,Middle Eastern,"['Vegan', 'Contains Gluten']",4.81,Friday
CUST1031,REST7,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,2,2025-02-28 11:53:30,American,"['Contains Gluten', 'Contains Pork']",0.53,Friday
CUST1007,REST7,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,5,2025-02-28 23:49:40,Indonesian,"['Spicy', 'Gluten-Free']",0.44,Friday
CUST1035,REST9,Falafel Wrap,Crispy chickpea balls with tahini in pita bread,3,2025-03-01 02:24:38,Middle Eastern,"['Vegan', 'Contains Gluten']",6.04,Saturday
CUST1017,REST3,Tom Yum Goong,Hot and sour Thai soup with prawns and lemongrass,1,2025-03-02 02:42:59,Thai,"['Spicy', 'Seafood', 'Gluten-Free']",0.38,Sunday
CUST1046,REST8,Tom Yum Goong,Hot and sour Thai soup with prawns and lemongrass,5,2025-03-02 14:30:50,Thai,"['Spicy', 'Seafood', 'Gluten-Free']",8.63,Sunday
CUST1029,REST5,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,4,2025-03-03 13:26:54,Indonesian,"['Spicy', 'Gluten-Free']",6.12,Monday
CUST1038,REST6,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,2,2025-03-03 23:20:29,American,"['Contains Gluten', 'Contains Pork']",0.42,Monday
CUST1023,REST5,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,1,2025-03-05 14:13:23,American,"['Contains Gluten', 'Contains Pork']",0.44,Wednesday
CUST1015,REST7,Lamb Shawarma,Marinated lamb slices with garlic sauce in flatbread,5,2025-03-05 17:10:22,Middle Eastern,['Contains Gluten'],21.58,Wednesday
CUST1030,REST6,Vegan Buddha Bowl,"Quinoa, chickpeas, roasted veggies and hummus",3,2025-03-06 00:56:24,Plant-based,"['Vegan', 'Gluten-Free']",2.34,Thursday
CUST1002,REST1,Falafel Wrap,Crispy chickpea balls with tahini in pita bread,4,2025-03-06 02:33:54,Middle Eastern,"['Vegan', 'Contains Gluten']",2.32,Thursday
CUST1048,REST4,Eggplant Parmigiana,Baked eggplant with tomato sauce and mozzarella,4,2025-03-06 05:22:19,Italian,"['Vegetarian', 'Contains Dairy', 'Contains Gluten']",8.38,Thursday
CUST1035,REST9,Lamb Shawarma,Marinated lamb slices with garlic sauce in flatbread,4,2025-03-06 08:34:19,Middle Eastern,['Contains Gluten'],14.71,Thursday
CUST1004,REST10,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,1,2025-03-06 12:58:10,American,"['Contains Gluten', 'Contains Pork']",21.34,Thursday
CUST1016,REST4,Prawn Tacos,"Soft shell tacos with grilled prawns, avocado, and salsa",2,2025-03-07 01:26:51,Mexican,"['Seafood', 'Contains Gluten']",7.0,Friday
CUST1000,REST3,Miso Ramen,"Noodles in miso broth with pork, egg, and scallions",5,2025-03-07 20:34:55,Japanese,"['Contains Gluten', 'Contains Pork']",2.36,Friday
CUST1013,REST6,Pulled Pork Burger,Slow-cooked pork with BBQ sauce in a brioche bun,3,2025-03-07 23:02:00,American,"['Contains Gluten', 'Contains Pork']",0.44,Friday
CUST1020,REST2,Butter Chicken,Creamy tomato curry with grilled chicken,2,2025-03-08 07:43:48,Indian,"['Contains Dairy', 'Spicy']",7.51,Saturday
CUST1045,REST2,Falafel Wrap,Crispy chickpea balls with tahini in pita bread,5,2025-03-09 23:14:43,Middle Eastern,"['Vegan', 'Contains Gluten']",4.09,Sunday
CUST1007,REST1,Miso Ramen,"Noodles in miso broth with pork, egg, and scallions",1,2025-03-10 21:08:34,Japanese,"['Contains Gluten', 'Contains Pork']",2.76,Monday
CUST1023,REST7,Miso Ramen,"Noodles in miso broth with pork, egg, and scallions",2,2025-03-10 23:28:45,Japanese,"['Contains Gluten', 'Contains Pork']",11.84,Monday
CUST1028,REST10,Pumpkin Risotto,Creamy risotto with roasted pumpkin and parmesan,1,2025-03-10 23:35:13,Italian,"['Vegetarian', 'Contains Dairy', 'Gluten-Free']",0.59,Monday
CUST1040,REST9,Grilled Halloumi,Char-grilled halloumi with lemon and herbs,2,2025-03-11 06:23:38,Mediterranean,"['Vegetarian', 'Contains Dairy']",3.39,Tuesday
CUST1038,REST7,Grilled Halloumi,Char-grilled halloumi with lemon and herbs,5,2025-03-11 22:18:00,Mediterranean,"['Vegetarian', 'Contains Dairy']",0.06,Tuesday
CUST1001,REST8,Korean Fried Chicken,Double-fried chicken with spicy gochujang glaze,2,2025-03-12 22:27:00,Korean,"['Spicy', 'Contains Gluten']",3.16,Wednesday
CUST1016,REST10,Grilled Halloumi,Char-grilled halloumi with lemon and herbs,4,2025-03-13 01:25:07,Mediterranean,"['Vegetarian', 'Contains Dairy']",0.29,Thursday
CUST1019,REST9,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,5,2025-03-13 07:09:19,Indonesian,"['Spicy', 'Gluten-Free']",0.63,Thursday
